,time_list,name_list,id_list,text_list,Lang
236,2018-02-26 20:56:13,Christian Fromhertz,@cfromhertz,"The most comprehensive ETF Flow analysis 1 pager anywhere, brought to you by TTG 
#equities #bonds #gold #VIX 
Where did the money go last week? ",en
237,2018-02-24 23:15:18,"Deborah Fuhr, ETFGI",@deborahfuhr,#VIX Funds Face Fresh Scrutiny From U.S. Regulators - #ETNs are not #ETFs @Bloomberg,en
238,2018-02-20 14:27:54,Alice Leung,@aliceleung,Just in case you’re wondering what happened to the cat in the Sydney Harbour Tunnel. She is still safe at home. #vix ,en
239,2018-02-16 03:42:42,Jared Blikre,@SPYJared,"#VIX manipulation could be the next #LIBOR scandal $VXX $XIV $SVXY $UVXY
$TVIX https://yhoo.it/2BvpUGd ",en
240,2018-02-15 00:02:00,sandip sabharwal,@sandipsabharwal,"CBOE #VIX collapse indicates that the worst for the markets is over in the near term. 
Bottom retest possible eventually but panic bottom should hold. ",en
241,2018-02-14 23:39:31,Mohamed A. El-Erian,@elerianm,"Thoughts on what #investors ""should"" hope for in #markets after the recent bout of intense #volatility 

https://www.bloomberg.com/view/articles/2018-02-14/turmoil-could-help-restore-more-normal-markets …

#investing #investment #selloff #correction #economy #stocks #bonds #vix #centralbanks @BV @business",en
242,2018-02-14 22:33:29,Tim Seymour,@timseymour,"mkt down #VIX down
...hmmmm",en
243,2018-02-14 03:47:20,Planet Ponzi,@PlanetPonzi,"How Wall Street’s #VIX ‘fear gauge’ is being rigged, according to one whistleblower. #Fakenews media keeps lying. #Maxkeiser http://on.mktw.net/2F1UQxB ",en
244,2018-02-13 03:23:18,Mohamed A. El-Erian,@elerianm,"As #stocks continue to recover (the #Dow is up 2%) after the sudden #markets shakeout, are other segments settling into a new range?
While its VERY early still, the relatively subdued moves so far today in the #VIX (1st chart) and US government #bonds (2nd chart) could suggest so",en
245,2018-02-12 10:49:38,Christian Fromhertz,@cfromhertz,"The most comprehensive ETF Flow analysis 1 pager anywhere. 
#equities #bonds #gold #VIX 
Where did the money go?
 ",en
246,2018-02-12 06:35:06,IIF,@IIF,"Despite huge spike in #VIX, increase in implied #volatility of other assets has been more muted and they remain historically low",en
247,2018-02-11 22:21:40,Tony Tassell,@TonyTassell,Very good piece on the rise of a trading industry built around the #Vix: by @JARennison @RobinWigg Miles Johnson,en
248,2018-02-11 22:00:53,Panos Xidonas,@PanosXidonas,"Have you ever heard about the #Velocity of #Fear? Last week #VIX surged to 37.32 units from 17.31 in only one day, implying a 115.6% #Volatility #Rate of #Return. This is the highest fluctuation of the #Decade, including the #GreatRecession of 2008.",en
249,2018-02-11 16:52:38,Christophe Barraud ,@C_Barraud,"#Stocks #SPX (3) | Volatility Explosion Is Sparking a Rush to Hedge at Any Cost - Bloomberg - https://bloom.bg/2EdrAqG 
*VVIX at peak; #VIX 1-month versus 3-month futures at 2008 high. ",en
250,2018-02-11 16:51:29,Christophe Barraud ,@C_Barraud,"#Stocks #SPX (2) | ""Quantitative Exuberance"" has led to an accumulation of  vol positions over the last months which push investors to unwind simultaneously creating the ""#VIX blowup"". ",en
251,2018-02-11 06:45:19,Holger Zschaepitz,@Schuldensuehner,"#VIX surge hands 8,600% profit to a tiny Hedge Fund in Colorado as Denver traders bet on collapse of inverse Volatility ETN called XIV. ",en
252,2018-02-10 17:44:09,Vishvesh,@Vishvesh03,"After all #volatility is mean reverting process, if somone says me now Long volaitlity is the #trade, then as an #option #trader i may wanna discount it #DJIA #CBOE #VIX index, A picture is worth a thousand words ",en
253,2018-02-09 19:13:51,Alessio Rastani,@alessiorastani,A Major Bubble Has Now Officially Burst and Collapsed https://youtu.be/zrabfuTM47U  [VIDEO] #SP500 #VIX,en
254,2018-02-09 13:58:17,Julien S. Halfon,@HalfonJulien,Another rough day on the #markets with #equity indices plunging and the #CBOE #VIX climbing #downturn #bearmarket #volatility,en
255,2018-02-09 11:50:47,ETMarkets,@ETMarkets,"OPENING BELL: #Sensex dives 550 points, #Nifty tests 10,400; midcap, smallcap stocks bleed; #Vix eases 12%. ",en
256,2018-02-09 09:02:28,Peter Brandt,@PeterLBrandt,In every major market cycle short volatility all-stars get wiped out. Here is the graphic representation of picking up pennies in front of a steam roller. #VIX ,en
257,2018-02-08 22:03:01,ReutersBreakingviews,@Breakingviews,"Investors beware: the ""short volatility"" trade went far beyond blown-up $XIV notes #VIX #XIV $VIX https://www.breakingviews.com/columns/chancellor-beware-the-volatility-bubbles-popping/ …",en
258,2018-02-07 20:53:12,R. Christopher Whalen,@rcwhalen,Inside Wall Street's $8 Billion #VIX Time Bomb https://www.bloomberg.com/news/articles/2018-02-06/volatility-inc-inside-wall-street-s-8-billion-vix-time-bomb … via @markets,en
259,2018-02-07 00:41:32,"JP Scott, CFA",@JackPScott,"Is it over yet? #VIX #StockMarket #volatility #investing
It's not what we've seen that concerns me, it's what we have yet to see.",en
260,2018-02-06 16:53:13, 🕗,@pjb2go,"#DOW futures up, #VIX crashing. Looking more and more like a tech crash, not based on fundamenatals. #FTSE long +160pts.",en
261,2018-02-06 16:38:50,Ole S Hansen,@Ole_S_Hansen,Inverse #VIX ETF's - Market cap as of Feb 2 ,en
262,2018-02-06 16:02:43,Simon French,@shjfrench,Equity market volatility as measured by the #VIX is high - but the #VVIX is in unprecedented territory. Above previous high of August 2015. Market structure a key factor in the speed of volatility pick-up.,en
263,2018-02-06 15:42:18,jeroen blokland,@jsblokland,Surely one of the most worrisome chart related to the #VIX spike. ,en
264,2018-02-06 15:02:12,Christophe Barraud ,@C_Barraud,"#Stocks #SPX #VIX (5) | ""Quantitative Exuberance"" has led to an accumulation of short vol positions these past months which push investors to unwind simultaneously creating the ""VIX blowup"".
*VIX related ETPs collapsed with #XIV (-86.6%) and #SVXY (-85.9%).",en
265,2018-02-06 14:38:44,jeroen blokland,@jsblokland,#VIX in one chart by @business,en
266,2018-02-06 10:43:14,Sumit Roy,@sumitroy2,"On Monday, the February VIX contract jumped 112.6%, while the March contract rallied 86.8%. That translates into a weighted-average decline of 96.1% for inverse VIX ETFs―nearly a complete wipeout http://www.etf.com/sections/features-and-news/historic-vol-spike-rattles-2-inverse-vix-etps … #vix #volatility #svxy #xiv",en
267,2018-02-06 08:21:46,Planet Ponzi,@PlanetPonzi,"It's Likely A Major Fund, Broker, Dealer of #ETF Has Blown-up Leaving The #CBOE A Gigantic #VIX ""Issue."" The VIX is a ""Rigged"" ""volatility index.""  I mentioned on the #KeiserReport how ETF's are the ""devil's tool"" We Are About To Learn Why... https://www.youtube.com/watch?v=6po39jYK5cA … #ENDTHEFED",en
268,2018-02-06 07:23:56,Marc,@Cryptomarc0,This is #CreditSuisse tomorrow talking to people who invested in their $XIV... #VIX #XIV #volatility $CS,en
269,2018-02-06 07:16:19,Daniel Beunza,@danielbeunza,"""Worst fall in US stocks for 6 years"" dangerously close to warnings by sociologist Donald MacKenzie 10 days ago https://www.lrb.co.uk/v40/n02/donald-mackenzie/short-cuts?utm_content=buffer87d78&utm_medium=social&utm_source=facebook.com&utm_campaign=buffer … #ETF #VIX",en
270,2018-02-06 06:27:00,Jacob Greber,@jacobgreber,"A very timely @johnnyshap primer on this #VIX blowup at the heart of this morning's extraordinary #DJIA plunge 
http://www.afr.com/markets/fear-gauge-can-the-volatility-recession-really-continue-20180120-h0llu2 … via @FinancialReview                        Guess the answer is no..",en
271,2018-02-06 06:24:43,هشام الوليعي,@AlweleieH,"Isn’t a bubble?!!
#stocks #vix ",en
272,2018-02-06 04:03:37,jeroen blokland,@jsblokland,#VIX spikes 50%! ,en
273,2018-02-06 03:47:02,Mohamed A. El-Erian,@elerianm,"Stock #markets have become highly technical, and for a simple reason:  With #BTP failing to hold earlier today (first chart), #markets have lost for now what was a high-frequency stabilizer. You also see this in the surge of volatility measures, including the #VIX (second chart). ",en
274,2018-02-04 21:06:09,Ole S Hansen,@Ole_S_Hansen,Faltering stocks and rising bond yields led to aggressive short-covering of the non-commercial net-short in Cboe #VIX in the week to Jan 30. The one-third reduction took the net-short to the lowest in 14 months. ,en
275,2018-02-03 06:13:16,Frances Horodelski,@fhoro,"Panic today. In the future, not so much #VIX futures curve. ",en
276,2018-01-31 06:23:16,TECHFX TRADERS,@Tony_Sycamore,"A cracking chart from MS. Shows the amount of #VIX futures that need to be bought as the #SP500 declines due to rebalancing & dealers hedging short gamma.

VIX is up 3.7pts while S&P futures are - 1.6% since Friday’s close, a 2.4x ratio = squeeze

#FX #Markets #TECHFX #INDICIES",en
277,2018-01-28 20:57:04,Johan Elmquist,@Johan_Elmquist,St Louis #FED financial stress level is low. Low by any earlier comparison. Can financial stress be even lower? #VIX is an indicator ,en
278,2018-01-28 18:08:32,Time-Price-Research,@TPR_com,"DJIA vs Crude Oil Set Forward 10 Years | Major High around June 2018
$ES #stocks #ES_F $SPX #VIX $SPY $QQQ $NDX $DJI #crude
…http://time-price-research-astrofin.blogspot.com ",en
279,2018-01-25 12:04:13,RAiseVI_up ,@RAiseVI_up,"#라비 #RAVI #빅스 #VIX
To celebrate Ravi’s 26th Birthday, @RAiseVI_up and @Chocolavi0215 ,@VIXX_Baidu_Bar prepared digital poster advertisement at Line 2 Jamsil Station!! Don’t hesitate to take a picture if you have a chance to pass by the posters!!",en
280,2018-01-21 21:38:44,Ole S Hansen,@Ole_S_Hansen,"Leveraged fund positions covering #bonds, #stock index futures and #VIX in week to Jan 16 ",en
281,2018-01-18 06:13:59,INTL FCStone,@INTLFCStone,"""I thought that the low #Vix was driven by retail investors piling into short vol #ETFs and/or pension funds trying to harvest the term volatility premium. My latest report shows it was not the case."" -@VincentDeluard",en
282,2018-01-17 05:02:12,jeroen blokland,@jsblokland,#VIX! Because investors are now massively short #volatility ...,en
283,2018-01-17 04:28:55,Mohamed A. El-Erian,@elerianm,"Initial #markets contradictions give way to consistency: 

#Dow surged at the open, gaining over 280 points, concurrent with LOWER yields & a HIGHER VIX. It then reversed course (100 point loss) & is now flat. 

The #VIX has settled up around 15% while yields are almost unchanged ",en
284,2018-01-12 23:14:49,Young-sung Kim,@100vun,"Recent Works^^
#김영성 #극사실 #하이퍼리얼리즘 #달팽이 #물고기 #극사실주의 #개구리 #현대미술 #YoungsungKim #ykim #Hyperrealism #modernart #oil #painting #drawing #contemporaryart #art #handpainted #environment #frog #snail #insect #goldfish #animal  #artvideo #timelapse #vix ",en
285,2018-01-12 05:29:21,Annabelle,@AnnabelleTrader,The $VIX ended higher today as the S&P surged in the final minutes to close at new all-time highs. The #VIX price action continues to be super strange!,en
286,2018-01-09 04:38:00,jeroen blokland,@jsblokland,The #VIX index in one chart! ,en
287,2018-01-08 17:22:30,Ole S Hansen,@Ole_S_Hansen,"COT in week to Jan 2: EUR long surges, curve-flattening trades set tone for #bonds  - #forex #stocks #vix  https://www.tradingfloor.com/posts/cot-eur-long-surges-curve-flattening-trades-set-tone-for-bonds-9142472 …",en
288,2018-01-06 07:29:37,Holger Zschaepitz,@Schuldensuehner,"Shorting #volatility has been paid off in 2017. You could quadruple your bet w/ VIX shorts. Now #VIX is near life-time lows, meaning betting on a stock mkts crash never so cheap as today. ",en
289,2018-01-04 02:14:06,GoldSilver,@GoldSilver_com,"Mike Maloney—In the last 20 years, there were 54 days where the #VIX closed below 10, and 46 of those (or 85%) have been since May 2017. This can't last. It's completely unsustainable:  https://goldsilver.com/blog/cryptocurrency-stocks-gold-silver-things-to-come-in-2018-mike-maloney/ …",en
290,2018-01-03 19:12:34,NTMarkets,@NTMarketscom,"#NASDAQ Explodes & #Bitcoin Reverses. #VIX got clobbered, #Bonds got  murdered, #Gold making highs again. It was a very interesting market - by Todd Horwitz, Bubba Trading @Bubba_Trading http://www.ntmarkets.com/2018/01/nasdaq-explodes-bitcoin-reverses-by-todd-horwitz-bubba-trading/ …",en
291,2017-12-24 20:00:37,Barron's,@barronsonline,How to trade rmarket turbulence http://on.barrons.com/2l0MFYX  #options #VIX $TLT c/o @VIXandMore,en
292,2017-12-23 04:00:50,Cboe,@CBOE,"$VIX approaching 10, #VIX futures, Jan 1x2 activity, $XBT Bitcoin futures.  Host @Djd551 
https://youtu.be/fzLu8VmRpPY ",en
293,2017-12-16 00:53:15,Mark Hruska,@mark_hruska,"Closed all of my $VIX shorts.
My alerts are going off now triggering extreme low levels. 

A pop is coming soon. Not sure when, but it’s a good time for longs to take profit imo.

$VVIX $TVIX $UVXY $VXX $XIV $SVXY $SPY $SPX $NDX $AAPL  $FB $QQQ $TQQQ $SQQQ $SPXL $SPXS $TNA #VIX ",en
294,2017-12-09 22:27:24,Roger Nusbaum,@randomroger,shorting $VIX will keep working in 2018? others have said short #VIX will bring about the apocalypse ,en
295,2017-11-28 18:03:14,Johan Elmquist,@Johan_Elmquist,"Times without worries: Citi's strategists, over the last six months, #VIX has spent more than 40 days below 10. Putting this staggering outlier in context, the index has never managed to accumulate more than 6 days that low, measured same time interval, over the last 30 years. ",en
296,2017-11-16 20:34:01,jeroen blokland,@jsblokland,How is that 'long' #VIX position working out for you? Going long VIX futures is a massively loss-making strategy! ,en
297,2017-10-27 12:17:04,Translated VIXX,@translatedvixx,"vixx_stargram: Jaejanji’s wink is love 
Shall we go together on the cute stoker’s voyage 
-
#VIXX #Vix... https://tmblr.co/ZVoExi2ROG_UC ",en
298,2017-10-15 23:36:26,Frances Horodelski,@fhoro,The chaos trade #Vix @barronsonline,en
299,2017-10-06 04:10:53,"Ryan Detrick, CMT",@RyanDetrick,"For those scoring at home, the #VIX closed at 9.19 today - breaking the previous low of 9.31 from 1993.",en
300,2017-10-06 00:50:21,Fari Hamzei,@HamzeiAnalytics,#VIX Dollar-Weighted Put/Call ,en
301,2017-10-05 23:08:57,Dominic Chu,@TheDomino,The #NoFear market continues...as #VIX falls to 9.21 intraday low...lowest level of stock market volatility since July 27 ,en
302,2017-10-05 22:57:11,Fari Hamzei,@HamzeiAnalytics,#VIX $wPutCall for Oct expiry is 31+ ..... this is very bullish for stocks .... extremely,en
303,2017-10-05 00:19:07,LPL Research,@LPLResearch,Our thoughts on today's #markets http://pnw-b.ctx.ly/r/5tjo0  #Fed #VIX #SPX,en
304,2017-10-04 20:39:41,"Ryan Detrick, CMT",@RyanDetrick,The #VIX has closed beneath 10 an incredible 26 times so far in 2017. From 1990 - 2016? Only 9 times.,en
305,2017-10-04 06:45:03,thinkorswim,@thinkorswim,Volanthology: A Tour of #VIX and Other #Volatility Indexes http://bit.ly/2fJNlzu ,en
306,2017-10-03 23:18:51,Peter Tchir,@TFMkts,WATCH at 11:30 A.M. ET: What Our Experts Like for October https://www.thestreet.com/story/14328424/1/watch-at-11-a-m-et-today-what-our-experts-like-for-october.html … via @TheStreet $hyg #bitcoin $tlt #vix $orcl and more,en
307,2017-10-03 04:19:13,IGSquawk,@IGSquawk,"US Closing Prices:
#DOW 22557.6 +0.68%
#SPX 2529.12 +0.39%
#NDX 5981.91 +0.04%
#VIX 9.45 -0.63%",en
308,2017-10-03 01:04:42,Mohamed A. El-Erian,@elerianm,#VIX falls by 1/2% to below 9.50 as #stocks hit new highs.  #markets #volatility,en
309,2017-10-02 01:32:15,Ole S Hansen,@Ole_S_Hansen,The non-commercial CBOE #VIX index short hit fresh record in wk to Sept 26. ,en
310,2017-09-29 22:56:03,John Bollinger,@bbands,#FF I'd like to know who the must follows are in the volatility space. $VIX #vix #volatilty,en
311,2017-09-27 23:03:48,Grega Horvat,@GregaHorvatFX,"Expect A ""Pop-up"" on Vix As S&P500 Search For Wave 3 high >>> https://goo.gl/r2JBT7 

#VIX #ElliottWave #Stocks",en
312,2017-09-27 18:03:31,ETMarkets,@ETMarkets,"CLOSING BELL: #Sensex takes losing streak to 7th session, tumbles 440 pts; India #VIX surges 8% ",en
313,2017-09-26 21:46:58,Marc-André Fongern  ,@Fongern_FX,"#Investment - #VIX : Declining further ahead #FED, #Yellen. Low realized volatility translates into low implied volatility. @TheBubbleBubble",en
314,2017-09-26 13:31:10,Christophe Bohnet,@BohnetCh,#vix   Crystal clear..... ,en
315,2017-09-25 17:16:46,Rohit Srivastava,@indiacharts,VIX Futures record short #vix #volatility #Market https://buff.ly/2wR3nh6 ,en
316,2017-09-24 20:25:01,Christophe Barraud ,@C_Barraud,#VIX (10) | The CBOE Volatility Index is headed for its lowest daily average in any September since calculations begin in 1990 - Bloomberg ,en
317,2017-09-24 19:32:02,Mohamed A. El-Erian,@elerianm,From @TheEconomist : #cureency sensitivity and the #VIX .  #markets #volatility #fx #forex.,en
318,2017-09-24 16:51:22,Ole S Hansen,@Ole_S_Hansen,COT: A calm Sept sees the non-commercial short in CBOE #VIX hit a fresh record last week  #SaxoStrats,en
319,2017-09-22 16:57:27,ETMarkets,@ETMarkets,"#MarketUpdate: #Sensex plunges over 400 points; @TataSteelLtd @ICICIBank crack up to 4%; India #VIX rises 7% 
https://goo.gl/w9au68 ",en
320,2017-09-21 01:15:32,Mohamed A. El-Erian,@elerianm,What #Fed meeting...with #VIX down under 10. Here's some background on #markets embrace of a beautiful normalization,en
321,2017-09-20 11:57:22,HedgedSystemTrader,@mewenz,"#Fed Watchers... $SPY performance day AFTER Sept. Fed decision day been rocky since 2008, other days kinda calm. $UVXY #VIX $ES_F",en
322,2017-09-19 18:48:39,jeroen blokland,@jsblokland,This year's equity market theme; #VIX below 10! ,en
323,2017-09-19 14:23:25,Mohamed A. El-Erian,@elerianm,"Another indication of the #Fed ongoing ""beautiful normalization"" (adapting Ray Dalio's concept used elsewhere): #VIX at 10 as #FOMC meets...",en
324,2017-09-16 00:26:49,13D Global Strategy & Research,@WhatILearnedTW,"Historically, #VIX avg is 19.5; so far in '17, index avg 11.5. @aamoros1: ""I would consider positioning for pickup in #volatility"" @FactSet",en
325,2017-09-15 21:12:06,Reminiscences of an American Capitalist,@4Awesometweet,"Terror attack in #london
#MissileLaunch in Asia

#vix down
Typical 2017 

@Tony_BATtista @StockCats 
@GreekFire23 @OpenOutcrier",en
326,2017-09-15 02:19:29,PK,@jetsolaire,"Excerpt: ""30th anniversary of Black Monday, when the S&P 500 dropped by 20%."" lol ! Anytime now.... #vix ",en
327,2017-09-13 23:45:40,"William Valentine, CFA",@BValentineCFA,"$VIX ETP Vega 8/7 vs 9/13. Despite warnings to contrary, ETPs faded the 8/10 spike adding to short #VIX futures. $VXX $XIV $SVXY $UVXY $TVIX",en
328,2017-09-12 04:07:59,Mohamed A. El-Erian,@elerianm,"Today’s surge in #stocks ,including a record close for the S&P, came in the context of a notable #VIX decline (chart)   #markets #volatility",en
329,2017-09-07 01:18:58,Morningstar Research,@MstarResearch,"For 1st time in at least 12 yrs, equity & bond volatility have converged. Perhaps a discussion pt at #MstarETFUS Thx @FrPaganelli #vix ",en
330,2017-09-01 13:32:55,"Peter Sin Guili ✪ Financial Speaker, Trainer",@petersinguili,Broad Market Updates Highs & Lows #Watchlist #Crypto #Commodities #SP500 #Forex #Bitcoin $BTC $ETH $LTC $ZEC $USDJPY #VIX ,en
331,2017-08-30 06:22:45,UnEconomist Capital,@uneconom1st,The real reason #NKorea is launching missiles. Kim forgets his trading account open during Photo-Op. #vix $SVXY $TVXY $UVXY $XIV $JNUG $DUST,en
332,2017-08-29 20:28:12,jeroen blokland,@jsblokland,The #VIX Index remains low! ,en
333,2017-08-29 09:57:24,Jake Freifeld,@jake_f,"In the fourth quarter I will be launching a synthetic CDO backed by nothing but variance swaps. Short vol, of course.
#VIX #TVIX #VXX #CDO",en
334,2017-08-20 08:07:11,Barron's,@barronsonline,Why most investors should avoid betting on the #VIX http://on.barrons.com/2wbqgQ6  #ETPs $VXX via @crystalkimmm,en
335,2017-08-18 17:00:08,jeroen blokland,@jsblokland,Has the #VIX awakened? ,en
336,2017-08-18 07:50:36,Laura Daquino,@lauradaquino,Trump angst. Terror. #VIX may have just spiked. But safety might be better found elsewhere https://www.eurekareport.com.au/stock-market-reports/1873471 … #gold #ausbiz #ASX,en
337,2017-08-11 17:07:18,Valerie Gastaldy,@twittatwott,"#VIX : at resistance... But in a short-term bullish trend, and passing a descending trendline... Watch out! ",en
338,2017-08-11 00:36:34,Holger Zschaepitz,@Schuldensuehner,Looks as if the summer lull is over. Fear Index #Vix spikes as traders rush to close their Vix shorts. ,en
339,2017-07-20 02:28:51,@_thebigbadwolf_,@_thebigbadwolf_,#SP500 Shiller P/E is 81.5% higher than the historical mean of 16.8 #STOCKMARKET #VIX $VIX $VXX $UVXY $TVIX $XIV $SPX $SPY $QQQ #STOCKS $GS,en
340,2017-07-19 20:31:47,"Ryan Detrick, CMT",@RyanDetrick,"If the #VIX closes sub-10 today, that would be 5 consecutive closes beneath 10. That would be a new all-time record...",en
341,2017-07-19 05:38:16,"Ryan Detrick, CMT",@RyanDetrick,"Made it. Tomorrow could set the record, as the #VIX has never closer sub-10 five days in a row ... ",en
342,2017-07-18 20:32:27,"Ryan Detrick, CMT",@RyanDetrick,The #VIX has closed beneath the 10 level ten times so far in '17. The previous 27 years combined (since 1990) was 9 times.,en
343,2017-07-18 04:23:43,IGSquawk,@IGSquawk,"US Closing Prices:
#DOW 21629.72 -0.04%
#SPX 2459.14 -0.01%
#NDX 5839.73 +0.03%
#VIX 9.82 +3.26%",en
344,2017-07-16 00:12:22,Planet Ponzi,@PlanetPonzi,"#Dow, S&P surge to record highs as #Yellen's FED aka PPT Manipulates #VIX to close at its lowest since December 1993 http://reut.rs/2tTpYtq ",en
345,2017-07-12 17:43:03,Johan Elmquist,@Johan_Elmquist,Who dares to be short #VIX ? Already low level and there are plenty of events risks out there. ,en
346,2017-07-08 00:23:58,Planet Ponzi,@PlanetPonzi,"FED Reports ""Markets preformed well in recent times of marked stress."" Stress? Did #Fed's Plunge Protection Stop Manipulating #VIX Futures? ",en
347,2017-07-02 20:48:49,Christophe Barraud ,@C_Barraud,#VIX (10) | at Lowest Quarterly Level Since ’06 Even After Jump - Bloomberg ,en
348,2017-06-30 13:14:51,Holger Zschaepitz,@Schuldensuehner,"Fear index #VIX had its biggest intraday increase Thur since the Brexit vote, w/ spot price surging as much as 51%. (via BBG) ",en
349,2017-06-26 21:09:49,Carl Carrie,@carlcarrie,"Paper on using Derivatives to improve index tracking of equity and volatility indexes #VIX

https://arxiv.org/pdf/1705.10454.pdf …",en
350,2017-06-25 18:25:18,Christophe Barraud ,@C_Barraud,"#VIX (10) | The cost of calls  to its highest level since October 2015 relative to puts, according to data on 3-mth options - Bloomberg ",en
351,2017-06-22 05:23:38,Holger Zschaepitz,@Schuldensuehner,#Oil price plunge is of little concern to investors. Negative correlation between oil and Fear index #VIX has collapsed. (via BBG) ,en
352,2017-06-13 00:48:14,MacroPru,@MacroPru,#VIX and Goodhart's Law:  VIX as a cottage industry introduces its own #SystemicRisk https://www.wsj.com/articles/you-dont-know-vix-wall-streets-fear-gauge-is-now-a-multibillion-dollar-market-1497281745 …,en
353,2017-06-12 21:46:19,Tommy Grisafi,@IndianaGrainCo,"2 nd Day of extreme Volatility in NASDAQ watch the #VIX 

Good luck to my stock index & options trading friends.",en
354,2017-06-10 00:53:55,Charles Brady,@Brady_FBN,"#Nasdaq retreats from record high in #Bearish #reversal on same day #VIX volatility hits 23.5 yr low. What could go wrong??
@FoxBusiness",en
355,2017-06-09 23:05:55,Charles Brady,@Brady_FBN,"#VIX Index tumbles to 23 1/2 year low amid day of records on Wall St. Are investors too #complacent?
$SPY $VIX
@FoxBusiness",en
356,2017-06-09 21:58:40,Charles Brady,@Brady_FBN,"#VIX Index just touched 9.49, the lowest since Dec 15, 2006 as S&P 500 hits all-time high. 
#NoFear #WhatMeWorry
$SPX $VIX
@FoxBusiness",en
357,2017-05-31 05:45:03,Kitco NEWS,@KitcoNewsNOW,"Although #VIX is weak, #gold, #silver, and the crypto currencies are telling a different story | by @Bubba_Trading | http://hubs.ly/H07FvV-0 ",en
358,2017-05-24 21:50:13,Ross Gerber,@GerberKawasaki,The great bitcoin rally continues $2369 and running. This is epic. My crypto friends are partying like it's 1999 Thanks Donald. The new #vix,en
359,2017-05-12 22:15:00,Lance Roberts,@LanceRoberts,Just a quick reminder....like all things if life...there are cycles. #VIX ,en
360,2017-05-12 01:28:54,"Ryan Detrick, CMT",@RyanDetrick,"After 89 days this year, #VIX avg 11.9 - would be the lowest ever. 1995 is the current record at 12.4.",en
361,2017-05-12 01:25:16,"Ryan Detrick, CMT",@RyanDetrick,The avg daily range for #SPX so far this yr is only 0.56%. The previous record was in 1993 at 0.71%. That was also last time #VIX this low.,en
362,2017-05-11 01:59:10,"Ryan Detrick, CMT",@RyanDetrick,"If you round, the #SPX has a shot at closing at 2399 on three of the past four days. Life with a sub-10 #VIX is quite slow...",en
363,2017-05-10 13:42:34,cube_markets,@cube_markets,"#VIX Volatility tends to bottom in June-July. Coherent with ""sell in may and go away"" stock seasonal pattern. #trading",en
364,2017-05-09 14:34:36,Jon,@CapitalJon,"So when the #VIX fear gauge is so low we should be fearfull!
@AlastairWinter @Lars9596 @PaulGambles2 @Smaulgld @TheBubbleBubble",en
365,2017-05-09 05:47:46,Raoul Pal,@RaoulGMI,#VIX The Vix is mainly a function of the business cycle and not some implicit CB suppression. Chart is ISM (inverted) vs VIX. ,en
366,2017-05-09 01:28:32,Richard Hurowitz,@RichardHurowitz,Warning bells should be going off: #VIX shows there is massive complacency on #WallStreet.  Feels like 2007. #money https://www.ft.com/content/30c60993-b273-3299-a3e8-a68dc8a01b09 …,en
367,2017-05-08 23:50:16,Mohamed A. El-Erian,@elerianm,H/T @JohnSpall247 : An even more subdued measure of @markets #volatility as the #VIX takes another leg down ... now below 9.80,en
368,2017-05-07 20:51:42,Barron's,@barronsonline,Is the #VIX Is Flashing a Warning About Stocks? http://on.barrons.com/2pQNuaL ,en
369,2017-05-02 17:41:21,David Kudla,@David_Kudla,#VIX at a 10-year low!,en
370,2017-05-02 07:18:22,Mohamed A. El-Erian,@elerianm,".@CNBC on #VIX - aka #WallStreet ""fear gauge"" - touching ""low of 9.90 Monday, its lowest level since February 2007.""",en
371,2017-05-02 04:44:50,Holger Zschaepitz,@Schuldensuehner,Fear Index #Vix has dropped to 10y low as the market is baiting copycats of the mystery trader called '50 Cent' http://www.businessinsider.de/the-market-is-baiting-copycats-of-the-mystery-trader-called-50-cent-2017-5 …,en
372,2017-04-30 18:00:43,Seth Golden,@SethCL,#VIX Leveraged #ETPs And The 5% Contango Rule $VIX Also $UVXY $COST $VXX https://goo.gl/UqRG9a ,en
373,2017-04-30 07:05:09,Driehaus,@DriehausCapital,"Yesterday’s 25% #VIX drop, only 4th time since 1990 & smallest rally w/such drop. YS ",en
374,2017-04-25 02:34:16,"William Valentine, CFA",@BValentineCFA,Today is 5th biggest $VIX gap down in history of #VIX (27+ years/6880 days). Biggest gap down since day after $VIX melt up on 8/24/15.,en
375,2017-04-19 18:47:22,Mark Dowd,@markwdowd,Sobering piece from @RobinWigg on potential trouble ahead despite the historically low #VIX; also features this gem https://www.ft.com/content/099ebfe2-2061-11e7-a454-ab04428977f9 …,en
376,2017-04-16 00:28:07,Lawrence McDonald,@Convertbond,"Between now and April 28, we see a one in three chance of a U.S. Government shutdown -

Goldman Sachs 

#VIX 
#Futures",en
377,2017-04-04 20:19:02,Tim Seymour,@timseymour,Lowest quarterly average on #vix in q1.  About to change imo.,en
378,2017-03-15 05:11:57,Elise Fleischaker,@EFlei,.@DRWTrading's Wilson cites #VIX futures and @ErisFutures as good examples of recent innovation in our industry. #FIABoca,en
379,2017-03-13 22:44:07,Driehaus,@DriehausCapital,EM joining the lov vol party – at tightest levels to #VIX in 2yrs. YS ,en
380,2017-03-07 20:00:05,PIMCO,@PIMCO,"Despite higher uncertainty, #VIX remains muted. Watch the webcast  http://pim.co/yg3t  to learn more.",en
