Brand,Series,name,price,second_info,year
Dell,7-series,"Dell Latitude 12 Rugged Ext 7204 2-in-1 Convertible, Core i5, 8GB, 128GB SSD",299.99,Refurbished,2014
Dell,7-series,"Dell Latitude E7440 14"" Laptop i5-4300U 128G SSD 8GB RAM Windows 10 Professional",647.1,Refurbished,2014
Dell,7-series,A-Ware dell Latitude E7440 256GB-SSD+2000GB 8GB Full-Hd-Ips i5-4310U,249.99,Refurbished,2014
Dell,7-series,A-Ware dell Latitude E7440 1000 Gb-Ssd 8GB Full HD i5-4300U Battery New,474.39,Refurbished,2014
Dell,7-series,Dell Latitude E7440 i5-4300U 240GB-SSD 8GB FHD Full-Hd-Ips Win10,430.16,Refurbished,2014
Dell,7-series,A-Ware dell Latitude E7440 128GB-SSD+2000GB 8GB Full-Hd-Ips i5-4300U,349.0,Refurbished,2014
Dell,7-series,"Dell Latitude E7450 i5-5300u 8GB 256GB SSD,HDMI 1920x1080 Win 10 Office 2019 Pro",547.05,Pre-Owned,2015
Dell,7-series,A-Ware dell Latitude E7450 i5-5300U 1000GB-SAMSUNG-SSD 8GB Fullhd-Ips,772.95,Refurbished,2015
Dell,7-series,Dell Latitude E7450 FHD 14.0Û Corei5-5300UCPU @ 2.30 GHz 16GB 500GB Windows 10,74.0,Pre-Owned,2015
Dell,7-series,Dell Latitude 14 Rugged Ext 7404 HD TOUCH Laptop Core i5 8GB 256GB SSD Win 10,175.0,Refurbished,2015
Dell,7-series,DELL Latitude 7350 tablet Core M5 256 GB SSD 8GB RAM Touch Screen Windows 10 Pro,204.27,Refurbished,2015
Dell,7-series,DELL Latitude 7350 Laptop tablet Core M5 1.2GHz 256GB SSD 8GB touch Windows 10,216.59,Refurbished,2015
Dell,7-series,DELL Latitude 7350 tablet Core M-5Y71 1.20GHz 256GB SSD 8GB Touch Windows 10 Pro,231.54,Refurbished,2015
Dell,7-series,DELL Latitude 7350 tablet Core M-5Y71 1.2 GHz 256GB SSD 8GB Touch Windows 10 Pro,229.55,Refurbished,2015
Dell,7-series,10x DELL Latitude 7404 Rugged Extreme i5-4300U 8GB 256GB Touch Screen WebCam ,249.99,Pre-Owned,2015
Dell,7-series,DELL Latitude 7350 tablet Core M5 256GB SSD 8GB RAM TouchScreen Windows 10 x64,213.52,Refurbished,2015
Dell,7-series,DELL Latitude 7350 tablet Core M-5Y71 1.2 GHz 120GB SSD 8GB Touch Windows 10 x64,221.77,Refurbished,2015
Dell,7-series,"DELL Latitude 7350 tablet Core M-5Y71 1.2 GHz 256GB SSD 8GB 13"" Touch Windows 10",231.94,Pre-Owned,2015
Dell,7-series,DELL Latitude 7350 intel Core M-5Y71 1.2 GHz 256GB SSD 8GB Touch Windows 10 Pro,223.02,Refurbished,2015
Dell,7-series,DELL Latitude 7350 tablet Core M5 1.2 GHz 240GB SSD 8GB Touch Windows 10 Pro,226.13,Refurbished,2015
Dell,7-series,DELL Latitude 7350 tablet Core M-5Y71 1.2 GHz 240GB SSD 8GB Touch Windows 10 Pro,175.0,Refurbished,2015
Dell,7-series,"DELL Latitude 7350 Laptop/Core M-5Y71 1.20GHz 240GB SSD 8GB 13"" Touch Windows 10",216.99,Refurbished,2015
Dell,7-series,"DELL Latitude 7350 Laptop/Core M-5Y71 1.2 GHz 128GB SSD 8GB 13"" Touch Windows 10",225.0,Refurbished,2015
Dell,7-series,"DELL Latitude 7350 Laptop/Core M-5Y71 1.20GHz 128GB SSD 8GB 13"" Touch Windows 10",217.42,Refurbished,2015
Dell,7-series,DELL Latitude 7350 tablet Core M-5Y71 1.2 GHz 120GB SSD 8GB Touch Windows 10 Pro,225.0,Refurbished,2015
Dell,7-series,DELL Latitude 7350 tablet Core M-5Y71 1.2GHz 240GB SSD 8GB Touch Windows 10 Pro,225.0,Refurbished,2015
Dell,7-series,"Dell Latitude E7450 14"" Laptop Dual Core i5-5300U 2.3GHz 8GB 256GB SSD w/ Win 10",222.34,Pre-Owned,2015
Dell,7-series,"Dell Latitude 7350 13.3"" Touch Intel M-5Y71 1.20 8GB 250GB SSD Win 10",224.94,Refurbished,2015
Dell,7-series,DELL Latitude 7350 tablet Core M-5Y71 1.20GHz 240GB SSD 8GB Touch Windows 10 Pro,225.0,Refurbished,2015
Dell,7-series,DELL Latitude 7350 tablet Core M-5Y71 1.20GHz 240GB SSD 8GB Touch Windows 10 Pro,495.11,Refurbished,2015
Dell,7-series,A-Ware dell Latitude E7450 i5-5300U 256GB-SSD16GB Fullhd-Ips Akku-Neuwertig,225.0,Refurbished,2015
Dell,7-series,Dell Latitude E7450 i5-5300U 256GB-SSD 8GB Fullhd-Ips Akku-Neuw,200.0,Refurbished,2015
Dell,7-series,Dell Latitude 12 Rugged Extreme 7214 i7-6600U 2.6Ghz 8GB 128GB LTE BAD TOUCH,574.99,Pre-Owned,2016
Dell,7-series,Dell Latitude Rugged Tablet 7214 i7-6600U 2.6GHz 8GB 256SSD WIN10 CAM Non Touch ,1599.99,Refurbished,2016
Dell,7-series,Dell Latitude E7470 i7 6600U|256GB SSD| 32GB| Fullhd-Ips| Battery New |,1104.69,Refurbished,2016
Dell,7-series,Dell Latitude Laptop E7470Core i7-6600U@2.6GHz DDR4 8GB SDRAM No OS for Parts,309.99,Pre-Owned,2016
Dell,7-series,Dell Latitude 14 7414 Rugged Extreme Laptop i7-6600U 32GB 2TB SSD A-GPS 4G LTE ,1999.99,Refurbished,2016
Dell,7-series,Dell Latitude 12 7214 Rugged Extreme i7-6600U 32GB 2TB SSD WIN10 OFFICE16 SL12,629.0,Refurbished,2016
Dell,7-series,Dell Latitude E7470 i7-6600U QHD 2560x1440 Touch 16GB 512GB SSD Backlit KB #5,529.0,Refurbished,2016
Dell,7-series,Dell Latitude E7470 i7-6600U QHD 2560x1440 Touchscreen 8GB 512GB SSD Backlit KB,360.0,Refurbished,2016
Dell,7-series,Dell Latitude E7470 i7-6600U 2.60GHz 256GB SSD 16GB RAM - Active Warranty #34981,340.0,Pre-Owned,2016
Dell,7-series,Dell Latitude E7470 i7-6600U 2.60GHz 256GB SSD 16GB RAM Warranty -Battery #34970,370.0,Pre-Owned,2016
Dell,7-series,Dell Latitude E7470 i7-6600U 2.60GHz 256GB SSD 16GB RAM - Active Warranty #34969,570.0,Pre-Owned,2016
Dell,7-series,Dell Latitude E7470 FHD Core i7 Light Business Laptop 8GB 512GB SSD Win 10 Pro,499.0,Refurbished,2016
Dell,7-series,"Dell Latitude E7450 14"" FHD Touch Ultrabook Core i7 8GB 512GB SSD Windows 10 Pro",275.0,Refurbished,2016
Dell,7-series,Dell Latitude E7450 Dual Core i7-5600U 2.60GHz 256GB SSD 16GB RAM Win10P #34951,370.0,Pre-Owned,2016
Dell,7-series,Dell Latitude E7470 i7-6600U 2.60GHz 256GB SSD 16GB RAM - Active Warranty #34978,330.0,Pre-Owned,2016
Dell,7-series,Dell Latitude E7470 i7-6600U 2.60GHz 256GB SSD 16GB RAM Warranty - READ #34975,285.0,Pre-Owned,2016
Dell,7-series,Dell Latitude E7450 Laptop i7-5600U 2.60GHz 256GB SSD 16GB RAM -Warranty- #34961,250.0,Pre-Owned,2016
Dell,7-series,Dell Latitude E7450 Dual Core i7-5600U 2.60GHz 256GB SSD 16GB RAM - READ #34867,250.0,Pre-Owned,2016
Dell,7-series,Dell Latitude E7450 Dual Core i7-5600U 2.6GHz 16GB 256GB SSD Win10 - READ #34958,270.0,Pre-Owned,2016
Dell,7-series,Dell Latitude E7450 Laptop Dual Core i7-5600U 2.60GHz 256GB SSD 16GB RAM #34949,335.0,Pre-Owned,2016
Dell,7-series,Dell Latitude E7470 i7-6600U 2.60GHz 256GB SSD 16GB Warranty - No Battery #34967,265.0,Pre-Owned,2016
Dell,7-series,Dell Latitude E7450 Dual Core i7-5600U 2.60GHz 256GB SSD 16GB RAM - READ #34865,370.0,Pre-Owned,2016
Dell,7-series,Dell Latitude E7470 i7-6600U 2.60GHz 256GB SSD 16GB RAM - Active Warranty #34973,340.0,Pre-Owned,2016
Dell,7-series,Dell Latitude E7470 i7-6600U 2.6GHz 256GB SSD 16GB RAM Warranty - BATTERY #34971,270.0,Pre-Owned,2016
Dell,7-series,Dell Latitude E7450 Dual Core i7-5600U 2.60GHz 16GB 256GB SSD Win10Pro #34946,270.0,Pre-Owned,2016
Dell,7-series,Dell Latitude E7450 Dual Core i7-5600U 2.60GHz 16GB 256GB SSD Win10Pro #34942,270.0,Pre-Owned,2016
Dell,7-series,Dell Latitude E7450 Laptop Dual Core i7-5600U 2.60GHz 256GB SSD 16GB RAM #34955,275.0,Pre-Owned,2016
Dell,7-series,Dell Latitude E7450 Laptop i7-5600U 2.60GHz 256GB SSD 16GB RAM Win 10 Pro #34944,285.0,Pre-Owned,2016
Dell,7-series,Dell Latitude E7450 Laptop i7-5600U 2.60GHz 256GB SSD 16GB RAM Win 10 Pro #34956,2499.99,Pre-Owned,2016
Dell,7-series,Dell Latitude E7450 Dual Core i7-5600U 2.6GHz 16GB 256GB SSD Win10 - READ #34959,265.01,Pre-Owned,2016
Dell,7-series,Dell Latitude E7450 Dual Core i7-5600U 2.60GHz 16GB 256GB SSD Win10Pro #34945,275.0,Pre-Owned,2016
Dell,7-series,Dell Latitude E7450 Dual Core i7-5600U 2.60GHz 16GB 256GB SSD Win10Pro #34948,270.0,Pre-Owned,2016
Dell,7-series,Dell Latitude E7450 Dual Core i7-5600U 2.60GHz 16GB 256GB SSD Win10Pro #34947,340.0,Pre-Owned,2016
Dell,7-series,Dell Latitude E7470 i7-6600U 2.60GHz 256GB SSD 16GB RAM Warranty - READ #34974,275.0,Pre-Owned,2016
Dell,7-series,Dell Latitude E7450 Dual Core i7-5600U 2.60GHz 16GB 256GB SSD Win10Pro #34953,1060.46,Pre-Owned,2016
Dell,7-series,Dell Latitude E7470 i7 6600|1000GB NVME SSD| 8GB| Fullhd-Ips| Battery New |,1215.27,Refurbished,2016
Dell,7-series,"Dell Latitude E7470 14"" i5-6300 2.4GHz 16GB 256GB SSD Win10P WRTY 2020 *GRADE A*",640.0,Pre-Owned,2016
Dell,7-series,"14"" Dell Latitude E7450 2.30GHz i5-5300U 8GB 256GB SSD Win10 Pro Office MINT",389.99,Pre-Owned,2016
Dell,7-series,Dell Latitude E7270 Core i5-6300U 8GB DDR4 (1x8GB) 256GB SSD Windows 10 Pro,391.59,Refurbished,2016
Dell,7-series,Dell Latitude 7214 Rugged HD 2-in-1 Laptop Tablet Core i5-6300U 8GB 128GB SSD,599.0,Refurbished,2016
Dell,7-series,Dell Latitude 7214 Rugged HD Laptop Intel Core i5-6300U 2.40GHz 8GB 128GB SSD,549.0,Refurbished,2016
Dell,7-series,"Dell Latitude E7470 14"" Laptop Dual Core i5-6300U 2.4GHz 8GB 512GB SSD w/Win 10",406.99,Pre-Owned,2016
Dell,7-series,"Dell Latitude E7270 Ultrabook 12.5"" HD+ DC i5-6300U 2.4GHz 8GB 256GB Windows 10",379.99,Pre-Owned,2016
Dell,7-series,Dell Latitude E7470 Ultrabook 14 HD+ DC i5-6300U 2.4GHz 8GB RAM 256GB Windows 10,419.99,Refurbished,2016
Dell,7-series,Dell Latitude 12 Rugged Extreme 7214 i5-6300U 2.4Ghz 8GB 256GB LTE BAD TOUCH,549.99,Refurbished,2016
Dell,7-series,Dell Latitude 7214 HD 2-in-1 TOUCH Laptop Tablet Core i5-6300U 32GB 512GB SSD,1049.0,Refurbished,2016
Dell,7-series,Dell Latitude Rugged Tablet 7214 i5-6300U 8G 256SSD WIN10 Non Touch GRADE C,399.99,Refurbished,2016
Dell,7-series,Dell Latitude E7470 i5-6300 256GB-SSD 32GB Fullhd-Ips Battery New Beltastde,1169.0,Refurbished,2016
Dell,7-series,"Dell Latitude E7450 14"" Laptop 2.3GHz Core i5 5300U | 8gb DDR3 | 256gb SSD WIN10",130.0,Pre-Owned,2016
Dell,7-series,Dell Latitude E7450 i5-5300U 2.30GHz 256GB SSD 8GB RAM Backlit Key READ #34617,249.0,Pre-Owned,2016
Dell,7-series,Dell Latitude 7275 12.5-Inch FHD Touchscreen Tablet M5 6Y57 4Gb 256GB *NO OS,130.0,Pre-Owned,2016
Dell,7-series,Dell Latitude 12 7000 7275 Laptop Intel m5 8GB Ram 256GB SSD HD Win 10 Pro 59C32,319.99,Refurbished,2016
Dell,7-series,Dell Latitude E7470 Ultrabook core i5 6300u 2.40 ghz 8gb 256GB SSD 10 Pro Webcam,334.22,Refurbished,2016
Dell,7-series,Dell Latitude E7470 Ultrabook core i5 6300u 2.40ghz gb 256GB SSD 10 Pro Webcam,309.99,Refurbished,2016
Dell,7-series,Dell Latitude CT0 7275 12.5 FHD TSP Tablet M5 6Y57 8Gb 256GB 89XNR72 *NO OS,1799.99,Pre-Owned,2016
Dell,7-series,Dell Latitude E7450 i5-5300U 256GB-SSD16GB Fullhd-Ips Akku-Neuwertig,496.5,Refurbished,2015
Dell,7-series,A-Ware dell Latitude E7450 i5-5300U 512GB-SSD 16GB Full-Hd-Ips Akku-Gut,514.4,Refurbished,2015
Dell,7-series,A-Ware Dell Latitude E7450 i5 5300U|512GB SAMSUNG SSD| 16GB| Fullhd-Ips| Battery,608.19,Refurbished,2015
Dell,7-series,Dell Latitude E7450 i5-5300U 1000GB-SSD 8GB Full-Hd-Ips Battery New Bel.tastde,518.62,Refurbished,2015
Dell,7-series,Dell Latitude E7450 i5-5300U 512GB-SAMSUNG-SSD 8GB Fullhd-Ips Battery New,525.26,Refurbished,2015
Dell,7-series,A-Ware Dell Latitude E7450 i5-5300U 512GB-SSD16GB Fullhd-Ips Akku-Gut,529.68,Refurbished,2015
Dell,7-series,A-Ware dell Latitude E7450 i5-5300U 1000GB-SSD 8GB Fullhd-Ips Battery New,496.5,Refurbished,2015
Dell,7-series,"Dell Latitude E7470 14"" Laptop Core i5-6300U 2.4GHz - 8GB - 256GB SSD w/Win 10",394.99,Pre-Owned,2016
Dell,7-series,Dell Latitude 12 Rugged Extreme 7214 i5-6300U 2.4Ghz 8GB 256GB LTE BAD TOUCH,549.99,Refurbished,2016
Dell,7-series,Dell Latitude E7470 i5 6300|1000GB SSD NVME| 32GB| Fullhd-Ips| Battery New |,1056.04,Refurbished,2016
Dell,7-series,Dell Latitude CT0 7275 12.5 FHD TSP Tablet M5 6Y57 8Gb 256GB 89XNR72 *NO OS,299.0,Pre-Owned,2016
Dell,7-series,"Dell Latitude E7470 14"" Laptop Dual Core i5-6300U 2.4GHz 8GB 256GB SSD w/Win 10",394.99,Pre-Owned,2016
Dell,7-series,Dell Latitude Rugged NON TOUCH 7214 i5 6300U No HDD No Caddy 8GB CAM GRADE B,799.99,Refurbished,2016
Dell,7-series,Dell Latitude Rugged Tablet NON TOUCH 7214 i5-6300U 256SSD WIN10 8GB CAM GRADE B,899.99,Refurbished,2016
Dell,7-series,Dell Latitude E7470 i5-6300U 1000GB-SSD 16GB Fullhd-Ips Battery New,806.13,Refurbished,2016
Dell,7-series,Dell Latitude E7470 i5-6200 512GB-SSD 0.3oz Fullhd-Ips Battery New Beltastde,570.34,Refurbished,2016
Dell,7-series,Dell Latitude E7470 i5-6200 9oz-SSD 8GB Fullhd-Ips Battery New Beltastde,651.32,Refurbished,2016
Dell,7-series,Dell Latitude E7470 i5-6300U|500GB-SSD-NVME| 16GB| Fullhd-Ips| Battery New,883.53,Refurbished,2016
Dell,5-series,Dell Latitude Rugged 5404 - i7-4650U - 8GB RAM - 128GB SSD,299.0,Refurbished,2014
Dell,5-series,"Dell Latitude 5404 Rugged 14"" i7-4650U 1.7GHz 8GB 256GB SSD Touchscreen GT 720M",250.0,Pre-Owned,2014
Dell,5-series,Dell Latitude 5404 Rugged Extreme Laptop i7-4650U 16GB 2TB SSD HD WIN10 NVIDIA,479.99,Refurbished,2014
Dell,5-series,Dell Latitude 14 Rugged 5404 Core i7 1.70GHz 360GB SSD 8GB Win 10 Pro x64 camera,427.0,Pre-Owned,2014
Dell,5-series,#717 Dell Latitude E5440 i7 8GB 128GB SSD Laptop Computer Windows 10 Blue,279.95,Refurbished,2014
Dell,5-series,Dell Latitude 5404 Rugged Extreme Laptop i7-4650U 8GB 2TB SSHD HD WIN10 NT,429.0,Refurbished,2014
Dell,5-series,Dell Latitude E5540 256GB SSD 8GB RAM Core i7 4600u 2.1GHz Win10 1366x768 #110,299.99,Refurbished,2014
Dell,5-series,Dell Latitude E5540  Intel Core i7-4600U 8GB 1TB HDD Windows 10 Home,518.0,Pre-Owned,2014
Dell,5-series,Dell Latitude E5440 i7 8GB 240G SSD DVD+RW HDMI WebCam Win 10 Office 2019 Dock,425.0,Refurbished,2014
Dell,5-series,Dell Latitude E5540 Laptop 15.6 HD i7-4600U 2.70GHz 8GB RAM 128GB HDD NVIDIA W10,529.68,Refurbished,2014
